Molecule,Name
ENSMUSG00000112069,Gm9476
ENSMUSG00000032178,Ilf3
ENSMUSG00000112737,Gm4898
ENSMUSG00000112408,Gm8701
ENSMUSG00000091552,Gm8711
ENSMUSG00000112480,Gm4310
ENSMUSG00000112777,Gm8723
ENSMUSG00000112453,Gm4781
ENSMUSG00000091101,Gm4302
ENSMUSG00000112931,Gm4303
ENSMUSG00000112856,Gm4305
ENSMUSG00000096744,Gm4307
ENSMUSG00000095673,Gm4308
ENSMUSG00000027011,Ube2e3
ENSMUSG00000096640,Gm4312
ENSMUSG00000092867,Mir3058
ENSMUSG00002075187,Gm55210
ENSMUSG00000102740,Gm37599
ENSMUSG00000112439,Gm33336
ENSMUSG00000104147,Gm37142
ENSMUSG00000112538,Gm47667
ENSMUSG00000103858,Gm37604
ENSMUSG00000112025,Gm47669
ENSMUSG00000099671,Gm18183
ENSMUSG00000112519,Gm47671
ENSMUSG00000103890,Gm28724
ENSMUSG00000112289,1110019B22Rik
ENSMUSG00000103617,Gm37950
ENSMUSG00000112188,Gm47708
ENSMUSG00000101909,Gm28724
ENSMUSG00000102818,Gm37796
ENSMUSG00000101517,4732465J04Rik
ENSMUSG00000101795,Gm5835
ENSMUSG00000103329,Gm42492
ENSMUSG00000026361,Cdc73
ENSMUSG00000107792,Gm43914
ENSMUSG00000033082,Clec1a
ENSMUSG00000102286,Gm37004
ENSMUSG00000083950,Gm14466
ENSMUSG00000080984,Gm14469
ENSMUSG00000083691,Gm14465
ENSMUSG00000018209,Stk4
ENSMUSG00000085663,Gm15718
ENSMUSG00000074115,Saa1
ENSMUSG00000029456,Acad10
ENSMUSG00000121062,
ENSMUSG00000112771,Gm47718
ENSMUSG00000112599,Gm47719
ENSMUSG00000111992,Gm47724
ENSMUSG00000048232,Fbxo10
ENSMUSG00000112400,Gm47725
ENSMUSG00000030963,Umod
ENSMUSG00000077268,Gm24433
ENSMUSG00000074780,Anapc15-ps
ENSMUSG00000079293,Clec7a
ENSMUSG00000020310,Madcam1
ENSMUSG00000085538,Gm11455
ENSMUSG00002076528,Gm56313
ENSMUSG00000040164,Kcns1
ENSMUSG00000006304,Arpc2
ENSMUSG00000089997,1810020O05Rik
ENSMUSG00000040154,Wfdc5
ENSMUSG00000020219,Timm13
ENSMUSG00000085872,Gm11505
ENSMUSG00000020599,Rgs9
ENSMUSG00000108079,Gm44210
ENSMUSG00000068263,Efcc1
ENSMUSG00000062075,Lmnb2
ENSMUSG00000085649,A730032A03Rik
ENSMUSG00000042845,Wfdc12
ENSMUSG00000001998,Ap4e1
ENSMUSG00000068262,Gm5879
ENSMUSG00000107849,Gm43904
ENSMUSG00000030054,Gp9
ENSMUSG00000030055,Rab43
ENSMUSG00000051314,Ffar2
ENSMUSG00000078713,Tomm5
ENSMUSG00000082628,Gm12566
ENSMUSG00000035615,Frmpd1
ENSMUSG00000109254,Gm44588
ENSMUSG00000108064,Gm44423
ENSMUSG00000019429,Ffar3
ENSMUSG00000033849,B3galt2
ENSMUSG00000108120,9930120I10Rik
ENSMUSG00000030056,Isy1
ENSMUSG00000089640,Gm6397
ENSMUSG00000057465,Saa2
ENSMUSG00000064272,Gpbar1
ENSMUSG00000015312,Gadd45b
ENSMUSG00000037736,Limch1
ENSMUSG00000038034,Igsf8
ENSMUSG00000048240,Gng7
ENSMUSG00000044453,Ffar1
ENSMUSG00000030968,Pdilt
ENSMUSG00000083808,Gm3828
ENSMUSG00000043670,Diras1
ENSMUSG00000103258,Gm37518
ENSMUSG00000099630,1700096J18Rik
ENSMUSG00000098014,Gm26967
ENSMUSG00000005447,Pafah1b3
ENSMUSG00000034285,Nipsnap1
ENSMUSG00000086284,Frmpd1os
ENSMUSG00000087114,Gm16099
ENSMUSG00000006299,Aamp
ENSMUSG00000035601,Trmt10b
ENSMUSG00000046822,Slc39a3
ENSMUSG00000051769,Wfdc15a
ENSMUSG00000108042,B130021K23Rik
ENSMUSG00000030057,Cnbp
ENSMUSG00002076437,Gm56315
ENSMUSG00000018211,Wfdc15b
ENSMUSG00000004937,Sgta
ENSMUSG00000040132,Semg1
ENSMUSG00000027195,Hsd17b12
ENSMUSG00000058741,Prr19
ENSMUSG00000032875,Arhgef17
ENSMUSG00000098296,Mir6918
ENSMUSG00000018919,Tm4sf5
ENSMUSG00000018196,Glrx2
ENSMUSG00000028322,Exosc3
ENSMUSG00000009356,Lpo
ENSMUSG00000097665,Gm16853
ENSMUSG00000002825,Qtrt1
ENSMUSG00000050383,Svs3b
ENSMUSG00000016998,Svs4
ENSMUSG00000083541,Gm12585
ENSMUSG00000035572,Dcaf10
ENSMUSG00002075240,Gm56316
ENSMUSG00000065511,Mir129-2
ENSMUSG00000106336,Mir129b
ENSMUSG00000076335,Mir670
ENSMUSG00000017003,Svs3a
ENSMUSG00000027009,Itga4
ENSMUSG00000020611,Gna13
ENSMUSG00000004929,Thop1
ENSMUSG00000107798,Gm44064
ENSMUSG00000030058,Copg1
ENSMUSG00000020830,Vmo1
ENSMUSG00000033335,Dnm2
ENSMUSG00000081690,Gm12317
ENSMUSG00000045065,9930022D16Rik
ENSMUSG00000046811,Gltpd2
ENSMUSG00000101503,Gm28364
ENSMUSG00000018199,Ro60
ENSMUSG00000093296,Mir3102
ENSMUSG00000048779,P2ry6
ENSMUSG00000045973,Slc25a51
ENSMUSG00000018286,Psmb6
ENSMUSG00000109132,Gm44545
ENSMUSG00000035041,Creb3l3
ENSMUSG00000032860,P2ry2
ENSMUSG00002074999,Gm56273
ENSMUSG00000044813,Shb
ENSMUSG00000109833,Gm40193
ENSMUSG00000072768,Gm10418
ENSMUSG00000020610,Amz2
ENSMUSG00000108895,Gm45070
ENSMUSG00000109171,Gm5735
ENSMUSG00000007097,Atp1a2
ENSMUSG00000043843,Tmem145
ENSMUSG00000106347,Mir5615-1
ENSMUSG00000093498,Mir5615-2
ENSMUSG00000035027,Map2k2
ENSMUSG00002076578,Gm56274
ENSMUSG00000065322,Gm22055
ENSMUSG00000081559,Gm12411
ENSMUSG00000073860,Gm829
ENSMUSG00000085305,Gm12410
ENSMUSG00000085876,Gm12409
ENSMUSG00000083685,Gm12412
ENSMUSG00000035561,Aldh1b1
ENSMUSG00000034121,Mks1
ENSMUSG00000035551,Igfbpl1
ENSMUSG00000045039,Megf8
ENSMUSG00000028327,Stra6l
ENSMUSG00000017000,Svs6
ENSMUSG00000097763,Gm26636
ENSMUSG00000030060,Hmces
ENSMUSG00000017004,Svs5
ENSMUSG00000001999,Blvra
ENSMUSG00000085326,Gm15642
ENSMUSG00000052234,Epx
ENSMUSG00000068689,Rps19-ps9
ENSMUSG00000084950,Gm5577
ENSMUSG00000063651,Cnfn
ENSMUSG00002076518,Gm54545
ENSMUSG00000108049,Gm44168
ENSMUSG00000035011,Zbtb7a
ENSMUSG00000108227,4933412L11Rik
ENSMUSG00000079477,Rab7
ENSMUSG00000030970,Ctbp2
ENSMUSG00000038026,Kcnj9
ENSMUSG00000093839,Or4d2b
ENSMUSG00000102413,Gm36937
ENSMUSG00000044708,Kcnj10
ENSMUSG00000041920,Slc16a6
ENSMUSG00000017002,Slpi
ENSMUSG00000050229,Pigm
ENSMUSG00000004934,Pias4
ENSMUSG00000102278,Gm37145
ENSMUSG00000103357,Gm7804
ENSMUSG00000026548,Slamf9
ENSMUSG00000098489,Mir7678
ENSMUSG00000075256,Cerkl
ENSMUSG00000035539,Ccdc180
ENSMUSG00000026179,Pnkd
ENSMUSG00000093920,Or4d2
ENSMUSG00000082420,Gm6517
ENSMUSG00000106749,Gm43281
ENSMUSG00002076680,Gm56311
ENSMUSG00000107290,Gm43282
ENSMUSG00000034274,Thoc5
ENSMUSG00000085839,Gm15949
ENSMUSG00000086964,Gm15948
ENSMUSG00000106785,Gm42713
ENSMUSG00002075048,Gm56165
ENSMUSG00000012520,Phox2b
ENSMUSG00000035517,Tdrd7
ENSMUSG00000034994,Eef2
ENSMUSG00000106995,Gm33167
ENSMUSG00000107319,Gm42670
ENSMUSG00000029458,Brap
ENSMUSG00000108268,Gm44187
ENSMUSG00000121170,
ENSMUSG00000088915,Gm22606
ENSMUSG00000081284,Gm13673
ENSMUSG00000030062,Rpn1
ENSMUSG00000034701,Neurod1
ENSMUSG00000034906,Ncaph
ENSMUSG00000028328,Tmod1
ENSMUSG00000064441,Snord37
ENSMUSG00000053603,4930442H23Rik
ENSMUSG00000034974,Dapk3
ENSMUSG00000099095,Mir6376
ENSMUSG00000120157,
ENSMUSG00000044927,H1f10
ENSMUSG00000030310,Slc6a1
ENSMUSG00000110282,B930086L07Rik
ENSMUSG00000109816,4930483O08Rik
ENSMUSG00000109619,Gm45672
ENSMUSG00000030691,Fchsd2
ENSMUSG00000035495,Tstd2
ENSMUSG00000103013,Gm37503
ENSMUSG00000018189,Uchl5
ENSMUSG00000060787,Or4d1
ENSMUSG00000037720,Tmem33
ENSMUSG00000083135,Gm11504
ENSMUSG00000044639,Gm11507
ENSMUSG00000084381,AA413626
ENSMUSG00000020396,Nefh
ENSMUSG00000074825,Itpripl1
ENSMUSG00000020483,Dynll2
ENSMUSG00000027194,Ttc17
ENSMUSG00000085779,Atcayos
ENSMUSG00000004939,Nmrk2
ENSMUSG00000020604,Arsg
ENSMUSG00002076882,Gm56284
ENSMUSG00000121056,
ENSMUSG00000028330,Ncbp1
ENSMUSG00000101397,Mug-ps1
ENSMUSG00000034958,Atcay
ENSMUSG00000029145,Eif2b4
ENSMUSG00000121283,
ENSMUSG00000034949,Zfr2
ENSMUSG00000028329,Xpa
ENSMUSG00000088106,Gm22378
ENSMUSG00000091386,Or2a55-ps1
ENSMUSG00000020828,Pld2
ENSMUSG00000121299,
ENSMUSG00000073018,Gm1070
ENSMUSG00000121300,Gm1070
ENSMUSG00000093385,A330044P14Rik
ENSMUSG00000100455,Gm29170
ENSMUSG00000121304,
ENSMUSG00000088323,Gm25663
ENSMUSG00000107718,Vmn2r-ps34
ENSMUSG00000026360,Rgs2
ENSMUSG00000121305,
ENSMUSG00000092237,Vmn1r-ps27
ENSMUSG00000121325,
ENSMUSG00000044145,1810024B03Rik
ENSMUSG00000061843,Vmn1r-ps32
ENSMUSG00000121331,
ENSMUSG00000079295,Klrb1-ps1
ENSMUSG00000065547,Mir199a-1
ENSMUSG00000032180,Tmed1
ENSMUSG00000081476,Itpa-ps1
ENSMUSG00000016995,Matn4
ENSMUSG00000004933,Matk
ENSMUSG00000003123,Lipe
ENSMUSG00000121354,
ENSMUSG00000082194,Gm12444
ENSMUSG00000081483,Gm12445
ENSMUSG00000087383,Gm12446
ENSMUSG00000072721,Klra14-ps
ENSMUSG00000080816,Gm12447
ENSMUSG00000121359,
ENSMUSG00000051079,Rgs13
ENSMUSG00000070990,Foxe1
ENSMUSG00000092261,Gm20519
ENSMUSG00000028331,Trmo
ENSMUSG00000030178,Klra13-ps
ENSMUSG00000032185,Carm1
ENSMUSG00000121360,
ENSMUSG00000098015,Gm6600
ENSMUSG00000121361,Gm6600
ENSMUSG00000098137,Gm21940
ENSMUSG00000121362,
ENSMUSG00000107582,Gm44133
ENSMUSG00000100389,Rbm6-ps2
ENSMUSG00000121363,
ENSMUSG00000006301,Tmbim1
ENSMUSG00000108066,Gm44134
ENSMUSG00000121364,
ENSMUSG00000061969,Gm5581
ENSMUSG00000121365,
ENSMUSG00000089792,Gm16571
ENSMUSG00000121366,
ENSMUSG00000095412,Gm5885
ENSMUSG00000121368,Gm5885
ENSMUSG00000028332,Hemgn
ENSMUSG00000093382,Vmn1r-ps14
ENSMUSG00000121370,
ENSMUSG00000093666,Vmn1r-ps15
ENSMUSG00000121371,
ENSMUSG00000068303,Spr-ps1
ENSMUSG00000121376,
ENSMUSG00000107708,Gm19131
ENSMUSG00000121379,
ENSMUSG00000090098,Alms1-ps2
ENSMUSG00000027193,Api5
ENSMUSG00000121380,Alms1-ps2
ENSMUSG00000082242,Gm12443
ENSMUSG00000028333,Anp32b
ENSMUSG00000093504,Vmn1r-ps24
ENSMUSG00000121381,
ENSMUSG00000087150,BC064078
ENSMUSG00000083121,Gm6341
ENSMUSG00000030972,Acsm5
ENSMUSG00000121482,
ENSMUSG00000072653,Zfp783
ENSMUSG00000121486,Zfp783
ENSMUSG00000028334,Nans
ENSMUSG00000018379,Srsf1
ENSMUSG00002076416,Gm56317
ENSMUSG00000017007,Rbpjl
ENSMUSG00000039853,Trim14
ENSMUSG00000099931,Gm29358
ENSMUSG00000032182,Yipf2
ENSMUSG00000103403,Gm37931
ENSMUSG00000037995,Igsf9
ENSMUSG00000029221,Slc30a9
ENSMUSG00000087373,Gm15892
ENSMUSG00000083204,Gm13788
ENSMUSG00000077678,Gm24318
ENSMUSG00000087069,Gm13793
ENSMUSG00000119846,Gm26396
ENSMUSG00000018377,Vezf1
ENSMUSG00000084906,Gm13794
ENSMUSG00000081757,Gm13798
ENSMUSG00000083846,Gm13797
ENSMUSG00000087537,Gm13799
ENSMUSG00000017009,Sdc4
ENSMUSG00000064410,Gm22247
ENSMUSG00000028337,Coro2a
ENSMUSG00000048429,Timm29
ENSMUSG00000018378,Cuedc1
ENSMUSG00000111812,Gm7904
ENSMUSG00000104258,Gm37175
ENSMUSG00000088478,Mir1946b
ENSMUSG00000082327,Gm13801
ENSMUSG00000032187,Smarca4
ENSMUSG00000050587,Lrrc4c
ENSMUSG00000108106,Gm5886
ENSMUSG00000121488,Gm5886
ENSMUSG00000091061,4930445B16Rik
ENSMUSG00000003660,Snrnp200
ENSMUSG00000071204,Gm10319
ENSMUSG00000121497,
ENSMUSG00000034932,Mrpl54
ENSMUSG00000004931,Apba3
ENSMUSG00000009090,Ap1b1
ENSMUSG00000039813,Tbc1d2
ENSMUSG00000071332,E230015B07Rik
ENSMUSG00000107818,Gm44034
ENSMUSG00000095236,Or2f1b
ENSMUSG00000065034,Gm22363
ENSMUSG00000094192,Or2f2
ENSMUSG00000108058,Or13m2-ps1
ENSMUSG00000054431,Or2q1
ENSMUSG00002075492,Gm54599
ENSMUSG00000049168,Or6b1
ENSMUSG00000111425,Gm47324
ENSMUSG00000107639,Gm4374
ENSMUSG00000039809,Gabbr2
ENSMUSG00000030577,Cd22
ENSMUSG00000107441,Gm31747
ENSMUSG00002075653,Gm56055
ENSMUSG00000106974,Vmn1r-ps5
ENSMUSG00000107380,Vmn1r-ps6
ENSMUSG00000106893,Vmn1r261
ENSMUSG00000107185,Gm42642
ENSMUSG00000107233,Gm42959
ENSMUSG00000056197,Jkampl
ENSMUSG00000034968,Lbx2
ENSMUSG00000038279,Nop2
ENSMUSG00000092781,Mir3057
ENSMUSG00000020108,Ddit4
ENSMUSG00000020107,Anapc16
ENSMUSG00000026358,Rgs1
ENSMUSG00000038271,Iffo1
ENSMUSG00000091288,Gm17075
ENSMUSG00000090449,Gm17076
ENSMUSG00002076404,Gm56318
ENSMUSG00000088633,Gm22313
ENSMUSG00002076778,Gm56319
ENSMUSG00002076232,Gm56320
ENSMUSG00000048824,Gm568
ENSMUSG00000082820,Gm13803
ENSMUSG00000045503,Sys1
ENSMUSG00000042605,Atxn2
ENSMUSG00000066191,Anks6
ENSMUSG00000044475,Ascc1
ENSMUSG00000100441,Gm7266
ENSMUSG00000098509,Rgs21
ENSMUSG00002075314,Gm56327
ENSMUSG00000026547,Tagln2
ENSMUSG00000058297,Spock2
ENSMUSG00000101186,Gm29235
ENSMUSG00000085760,Gm14302
ENSMUSG00000084313,Gm13809
ENSMUSG00000090996,Gm20458
ENSMUSG00000082259,Gm13808
ENSMUSG00000084209,Gm13811
ENSMUSG00000082435,Gm13813
ENSMUSG00000094873,Gm13812
ENSMUSG00000095203,Gm13810
ENSMUSG00000017720,Trp53tg5
ENSMUSG00000081561,Gm12425
ENSMUSG00000084199,Gm12422
ENSMUSG00000039774,Galnt12
ENSMUSG00000003662,Ciao1
ENSMUSG00000026357,Rgs18
ENSMUSG00000105468,Mir6906
ENSMUSG00000120321,Gm51802
ENSMUSG00002076467,Gm55595
ENSMUSG00000004207,Psap
ENSMUSG00000057666,Gapdh
ENSMUSG00002076930,Gm56314
ENSMUSG00000088634,Gm24958
ENSMUSG00000101049,Gm8856
ENSMUSG00000041895,Wipi1
ENSMUSG00000065787,Gm22681
ENSMUSG00002076236,Gm56328
ENSMUSG00000099617,Gm6550
ENSMUSG00000097130,Gm5262
ENSMUSG00000088579,Gm25460
ENSMUSG00000101661,Gm28392
ENSMUSG00000103055,Gm38269
ENSMUSG00000099964,Gm29514
ENSMUSG00000034850,Tmem127
ENSMUSG00000090323,Gm5263
ENSMUSG00000102403,Gm38187
ENSMUSG00000035131,Brinp3
ENSMUSG00000094286,Gm12424
ENSMUSG00000083491,Gm12423
ENSMUSG00000087500,Gm12426
ENSMUSG00000028339,Col15a1
ENSMUSG00000103957,Gm10766
ENSMUSG00000027007,Itprid2
ENSMUSG00000038252,Ncapd2
ENSMUSG00000080078,Gm15583
ENSMUSG00000087627,A230059L01Rik
ENSMUSG00000085822,Gm15584
ENSMUSG00000104269,Gm37749
ENSMUSG00000102134,Gm9931
ENSMUSG00000100380,Gm17867
ENSMUSG00000023723,Mrps23
ENSMUSG00000104331,Gm38284
ENSMUSG00000101973,Gm29516
ENSMUSG00000099629,Gm29515
ENSMUSG00000088582,Gm22966
ENSMUSG00000101208,Gm19891
ENSMUSG00000101735,Gm18505
ENSMUSG00000099842,Gm4034
ENSMUSG00000026546,Cfap45
ENSMUSG00002075151,Gm56174
ENSMUSG00000097155,Gm26511
ENSMUSG00000034031,Ccdc182
ENSMUSG00000032193,Ldlr
ENSMUSG00000081304,Gm11509
ENSMUSG00000020612,Prkar1a
ENSMUSG00000029146,Snx17
ENSMUSG00000101074,Gm29022
ENSMUSG00000101564,Gm5703
ENSMUSG00000082588,Gm15443
ENSMUSG00000100917,Gm18751
ENSMUSG00000102074,Gm29020
ENSMUSG00000101457,Gm18701
ENSMUSG00000102314,Gm37630
ENSMUSG00000102309,Gm38189
ENSMUSG00000034201,Gas2l1
ENSMUSG00000103724,Gm37096
ENSMUSG00000104036,Gm37775
ENSMUSG00000088167,Gm23535
ENSMUSG00002075595,Gm56330
ENSMUSG00000049598,Vsig8
ENSMUSG00000007613,Tgfbr1
ENSMUSG00000053318,Slamf8
ENSMUSG00000101029,Gm29439
ENSMUSG00000100029,D7Ertd128e
ENSMUSG00000030945,Acsm2
ENSMUSG00000017734,Dbndd2
ENSMUSG00000070504,Fcrl6
ENSMUSG00000026544,Dusp23
ENSMUSG00000089617,Scarna10
ENSMUSG00000099587,Gm28967
ENSMUSG00000060128,Gm2710
ENSMUSG00000034209,Rasl10a
ENSMUSG00000030335,Mrpl51
ENSMUSG00002076129,Gm56331
ENSMUSG00000037942,Crp
ENSMUSG00000074476,Spc24
ENSMUSG00000102430,Gm38051
ENSMUSG00000020614,Fam20a
ENSMUSG00000093157,Mir3098
ENSMUSG00000107995,Gm44487
ENSMUSG00000070182,Gm24817
ENSMUSG00000102701,9430083B18Rik
ENSMUSG00000030337,Vamp1
ENSMUSG00000026542,Apcs
ENSMUSG00000077252,Gm26077
ENSMUSG00000037924,Or10j5
ENSMUSG00002075920,Gm56287
ENSMUSG00002075519,Gm56288
ENSMUSG00000102450,Gm38343
ENSMUSG00000089349,Gm22670
ENSMUSG00000085660,Gm12434
ENSMUSG00000106730,Gm42472
ENSMUSG00000107139,Gm42475
ENSMUSG00000103338,Or10f1-ps1
ENSMUSG00000028341,Nr4a3
ENSMUSG00000034683,Ppp1r1c
ENSMUSG00000062527,Or10j27
ENSMUSG00000032194,Kank2
ENSMUSG00000066680,Or10j28-ps1
ENSMUSG00000058981,Or10j7
ENSMUSG00000085734,Gm11684
ENSMUSG00000020617,1700012B07Rik
ENSMUSG00000056220,Pla2g4a
ENSMUSG00000061455,Stx17
ENSMUSG00000038213,Tapbpl
ENSMUSG00000027367,Stard7
ENSMUSG00000030336,Cd27
ENSMUSG00000106110,Gm43571
ENSMUSG00000089729,Gm16552
ENSMUSG00000105179,Gm42866
ENSMUSG00000057191,AB124611
ENSMUSG00000087139,Gm11683
ENSMUSG00000092060,Bend4
ENSMUSG00000087393,1700023C21Rik
ENSMUSG00000069769,Msi2
ENSMUSG00000028343,Erp44
ENSMUSG00000098856,Mir8113
ENSMUSG00000121048,
ENSMUSG00000097840,Gm26756
ENSMUSG00000107965,Gm44259
ENSMUSG00000089556,Gm24175
ENSMUSG00000106832,Gm42632
ENSMUSG00000108129,4930417O13Rik
ENSMUSG00000106925,Gm20072
ENSMUSG00000106947,1700025A08Rik
ENSMUSG00000043059,Zfp513
ENSMUSG00000087844,Mir1958
ENSMUSG00000028344,Invs
ENSMUSG00000067702,Tuba3a
ENSMUSG00000056880,Gadl1
ENSMUSG00000030339,Ltbr
ENSMUSG00000039262,Prrc2b
ENSMUSG00000029147,Ppm1g
ENSMUSG00000046643,Or10j3
ENSMUSG00002076362,Gm56332
ENSMUSG00000047767,Atg16l2
ENSMUSG00000099701,Gm19136
ENSMUSG00000030340,Scnn1a
ENSMUSG00002076752,Gm56333
ENSMUSG00000049456,Or10j3b
ENSMUSG00000097028,Ptgs2os
ENSMUSG00000005339,Fcer1a
ENSMUSG00000106717,Gm42798
ENSMUSG00000055424,Gm9970
ENSMUSG00000092985,Mir378b
ENSMUSG00000084411,Gm11510
ENSMUSG00000049605,Or10j2
ENSMUSG00000085646,Gm11493
ENSMUSG00000042594,Sh2b3
ENSMUSG00000018428,Akap1
ENSMUSG00000079180,Mptx2
ENSMUSG00000037872,Ackr1
ENSMUSG00000081953,Gm12435
ENSMUSG00000064622,Gm22304
ENSMUSG00000028345,Tex10
ENSMUSG00000055069,Rab39
ENSMUSG00000032487,Ptgs2
ENSMUSG00000082465,Rps6-ps3
ENSMUSG00000032030,Cul5
ENSMUSG00000111387,Gm48803
ENSMUSG00000039693,Msantd3
ENSMUSG00000034275,Igsf9b
ENSMUSG00000101199,Gm9687
ENSMUSG00000030341,Tnfrsf1a
ENSMUSG00000099875,Rbm3-ps
ENSMUSG00000100690,Gm4322
ENSMUSG00000006007,Pdc
ENSMUSG00000028347,Tmeff1
ENSMUSG00000099447,2310030A07Rik
ENSMUSG00000102990,Gm37764
ENSMUSG00000033364,Usp37
ENSMUSG00000038167,Plekhg6
ENSMUSG00000020620,Abca8b
ENSMUSG00000099063,Mir7031
ENSMUSG00000104872,1700008B11Rik
ENSMUSG00000104719,4933437G19Rik
ENSMUSG00000110920,Gm48858
ENSMUSG00000031991,Spata19
ENSMUSG00000044134,Pheta1
ENSMUSG00000120430,
ENSMUSG00000030342,Cd9
ENSMUSG00000028348,Cavin4
ENSMUSG00000080850,Gm12439
ENSMUSG00000083091,Gm12438
ENSMUSG00002075470,Gm56290
ENSMUSG00000077417,Gm23746
ENSMUSG00000084787,Gm12436
ENSMUSG00000101191,Gm28809
ENSMUSG00000083869,Gm12442
ENSMUSG00000063446,Plppr1
ENSMUSG00000032310,Cyp1a2
ENSMUSG00000101162,Gm26728
ENSMUSG00000109478,Gm39078
ENSMUSG00000029148,Nrbp1
ENSMUSG00000014418,Hps5
ENSMUSG00000107786,Gm44232
ENSMUSG00000033963,Fancd2os
ENSMUSG00000033940,Brk1
ENSMUSG00000032315,Cyp1a1
ENSMUSG00000064782,Gm22685
ENSMUSG00000107937,Gm44200
ENSMUSG00000096476,Gm12453
ENSMUSG00000081770,Rbpj-ps1
ENSMUSG00000107560,Gm44199
ENSMUSG00000060317,Acnat2
ENSMUSG00000056952,Tatdn2
ENSMUSG00000082725,Gm12451
ENSMUSG00000094082,Gm12452
ENSMUSG00000070985,Acnat1
ENSMUSG00000038957,Edc3
ENSMUSG00000084479,Gm26424
ENSMUSG00000039653,Baat
ENSMUSG00000121578,
ENSMUSG00000107576,Gm44093
ENSMUSG00000044018,Mrpl50
ENSMUSG00000107688,Gm44091
ENSMUSG00000029993,Nfu1
ENSMUSG00000039634,Zfp189
ENSMUSG00000103227,Gm37733
ENSMUSG00000005338,Cadm3
ENSMUSG00000028307,Aldob
ENSMUSG00000032316,Clk3
ENSMUSG00000009079,Ewsr1
ENSMUSG00000039611,Pgap4
ENSMUSG00000028309,Rnf20
ENSMUSG00000026174,Cnot9
ENSMUSG00000042589,Cux2
ENSMUSG00000029992,Gfpt1
ENSMUSG00000037860,Aim2
ENSMUSG00000027368,Dusp2
ENSMUSG00000037849,Ifi206
ENSMUSG00000070501,Ifi214
ENSMUSG00000119960,
ENSMUSG00000119966,
ENSMUSG00000111556,Gm19299
ENSMUSG00002076731,Gm56324
ENSMUSG00000119688,Gm22192
ENSMUSG00000017721,Pigt
ENSMUSG00000120158,
ENSMUSG00000111082,Gm30934
ENSMUSG00000120172,
ENSMUSG00000103755,Gm37805
ENSMUSG00000099599,Gm28548
ENSMUSG00000120216,
ENSMUSG00000101037,Gm28424
ENSMUSG00000120249,
ENSMUSG00000120111,
ENSMUSG00000120273,
ENSMUSG00000120281,
ENSMUSG00002076661,Gm56337
ENSMUSG00000097617,Gm10687
ENSMUSG00000073491,Ifi213
ENSMUSG00000120036,
ENSMUSG00000110980,Gm47204
ENSMUSG00000119965,Gm46120
ENSMUSG00000087052,Gm8093
ENSMUSG00000096993,Gm26787
ENSMUSG00000095385,D630033O11Rik
ENSMUSG00000043263,Ifi209
ENSMUSG00000105795,Gm3970
ENSMUSG00000111761,9230112J17Rik
ENSMUSG00000029149,Krtcap3
ENSMUSG00002076962,Gm56338
ENSMUSG00000066677,Ifi208
ENSMUSG00000110827,Gm32281
ENSMUSG00000119104,Gm25632
ENSMUSG00000103785,Gm35025
ENSMUSG00000027165,Iftap
ENSMUSG00000120530,
ENSMUSG00000120314,
ENSMUSG00000103051,Gm7871
ENSMUSG00000073490,Ifi207
ENSMUSG00000111873,Gm39463
ENSMUSG00000090891,D6Ertd527e
ENSMUSG00000110998,I730028E13Rik
ENSMUSG00000111818,Gm17749
ENSMUSG00000033420,Antxr1
ENSMUSG00000120296,
ENSMUSG00000086296,D030055H07Rik
ENSMUSG00000073489,Ifi204
ENSMUSG00000120656,
ENSMUSG00000110838,Gm47789
ENSMUSG00000111809,Gm49334
ENSMUSG00000086918,4930429F24Rik
ENSMUSG00000039579,Grin3a
ENSMUSG00000090222,Ifi203-ps
ENSMUSG00000120693,
ENSMUSG00000120207,
ENSMUSG00000102187,Gm7897
ENSMUSG00000119976,
ENSMUSG00000111035,Gm33054
ENSMUSG00000090272,Mndal
ENSMUSG00000120704,
ENSMUSG00000120031,
ENSMUSG00000120030,
ENSMUSG00000097439,Gm16754
ENSMUSG00000102684,Gm37374
ENSMUSG00000097211,BC065403
ENSMUSG00000038564,Ift172
ENSMUSG00000092399,4930556N13Rik
ENSMUSG00000120275,
ENSMUSG00000028310,Ppp3r2
ENSMUSG00000120331,
ENSMUSG00000065012,Gm23507
ENSMUSG00000087338,Scpep1os
ENSMUSG00000111243,Gm4668
ENSMUSG00000085629,Gm11697
ENSMUSG00000083153,Gm12459
ENSMUSG00000000278,Scpep1
ENSMUSG00000081120,Gm12458
ENSMUSG00000095394,Gm25485
ENSMUSG00000120220,
ENSMUSG00000102433,Gm38050
ENSMUSG00000084116,Gm12460
ENSMUSG00000120724,
ENSMUSG00000039555,Cylc2
ENSMUSG00000101304,Plet1os
ENSMUSG00000006010,Odr4
ENSMUSG00000120200,
ENSMUSG00000019836,Amd-ps4
ENSMUSG00002075333,Gm56292
ENSMUSG00000085515,C630028M04Rik
ENSMUSG00000111867,Gm31013
ENSMUSG00000082963,Gm12465
ENSMUSG00000083539,Gm12466
ENSMUSG00000086216,Gm13610
ENSMUSG00000082267,Gm12467
ENSMUSG00000083338,Gm12475
ENSMUSG00000085763,Smc2os
ENSMUSG00000086179,Gm14317
ENSMUSG00000090207,4930524O07Rik
ENSMUSG00000028312,Smc2
